id,sentiment
Rocking Song Himesh Reshammiya :),music
A lot of Bollywood songs are copies from Arab songs  american songs etc... Like in the movie jism 2,movie
jay rajasthan...........jhkhash,movie
Turn up the music-chris brown,music
This sounds like Chris Brown turn up the music   but who cares,movie
Butun mp4 secilir,movie
itsss too good songsssssssssssssssss,movie
Niiiiiiice song,music
Nice Again Song......,music
My fav song ,music
this song is better than chris brown and alex mica song .. this is real you know that :D,music
i love bollywood,movie
"""Even if it is the same lyrics translated in hindi, even if it's the same moves, video, tune, its AN AMAZING SONG! Enjoy the music guys! Why do you always focus on finding faults in every single thing! Life is too short, if you don't like the song or have a problem with it, move onto the next song! In terms of religion, what is the purpose of it? To get to god, whatever path we take, our goal is to to get to GOD. Let's stop fighting and arguing about who is right and wrong, follow your heart and it will lead you to wherever you want to go. """,movie
Great song however the dance could have been better. With such a good beat the dance steps don't do justice to the video.,movie
Ch amir Zia kasur nice song,music
I like this song,music
love this song akshay looks O M G,music
Nix,movie
Amazing song,music
I'm Mexican and I love this song,music
Wao nice son i like it,movie
this is my favourite song ,music
Akshay ist der beste...,movie
Good.....................,movie
أسكي نايس موزيك,movie
cool song,music
NANDHU GAGANAM,movie
"""30 million hits! Believe it or not, accept it or not, Himesh is still hot favorite!""",movie
روووعة جميلة ^-^,movie
You know what i like this song so stop swearing all of you gerks expect somw,music
I like this song,music
vry  nice ....,movie
same,movie
I live this,movie
HI,movie
OOOOooo..OOOooOOOOOooo...    is copied from Chris Brown's - Turn up the music ! but no regard ... ! ,music
Overall song is fab .... Asin has never looked so sexy !!,music
"""What an irony..AK doesnt smoke..how would he know what love tastes like with smoke.also,fat white chicks are for our eyes man kaballakabal..so strange name.""",movie
حلو الاغنية ,movie
this music alex mecca but verry nice with akshy kumar,music
Akshay Tiger,movie
It is not bollywood but indian movies and do not hit the road yet since the indian has found out anything in this world this is to hard to except and be a hero not a liar a cheater a disorganized human been a looser a capitalist no matter what a resolution and a mother focker a sister focker a pain in the as litteraly this is what white human been are oversexed pornografy and be human been a decent and a colorful and go ahead steal because after all these centuries you have not became happy and organized at all since your mind do still want to have more and more and more so badly that your mind has become ill and be a mother focker and a looser than be a daughter focker and a looser to hard to except for the rest of the world the 6.7 billion no not yet your culture the western will after 400 years pulled out otherwise the earth will be destroyed since your greedyness is like cancer which is also a western desease just like all deseases and witnesses and be a human been and be a human been and be a organized and be a disorganized human been than you will tease other people not with your focking brains which is a white desease and be a mother focker etc,movie
nice son akki,movie
my favorite song akhshey kumar,music
lovely song my ever best song,music
"""man this is exact copy of Chris Brown - Turn Up The Music""""!!! seriously!!! comeon people, this honey singh guy has no talent but copying. anyways, enough said!!!""""""",music
niice music,music
Himmesh is not really a bad singer. All the comment I made about him earlier I take them back. But I would still advise him to only  focus on singing because his acting skills are diabolical. ,movie
This song is catchy but I'm not happy they autotune vineets voice way too much. This guy is seriously underrated. He needs more songs.,movie
SHITTIEST SONG EVER MADE ON THIS PLANET THAT TOO A COPY!!!!! COMPLETE PIECE OF RUBBISH!!!!!!,movie
some assholes here saying they dont,movie
 even know chris brown...where do you live? in a well?,movie
nice  song   to   me....khaladi o  ki   khaladi   aksha...aksha....,music
awesome video...never seen such a wonderful video. Asin is such great acctress,movie
this song fit in average cat........................just okay okay.....................,music
joint ganja bar,movie
Ok nice this song,music
Copy of Alex Mix's Dalinda,music
"""whoever is saying this is copy of chris brown can buy a cd of this song,put it in a cover,pour some petrol on it,put it on fire,and stick it up ur ass""",movie
...................DJ....................,movie
.............Nice sngo.............,movie
"""This composition is no doubt inspired by Chris Brown Turn Up the music, but definitely a step loosing club number.""",movie
"""Of course , Party Track""",movie
ROCK THE FLOOR,music
Nice song,music
Though beats n wooo are similar with turn up the music but they well used it than Chris Brown... Don't bush Ak ..all are done by composer he just perform on song ,movie
"""+ Sumit Sinha- I referred outdated for hookah"""" (which ppl use for smoking) NOT the song. If you see my full comments you will know. I too am a Himesh fan and i love his music.""""""",movie
yes you right i dont  find  and  similarity  and  i am really surprised  why people are compraring  with  chris  brown  and  Hookah  bar  song  is  more melodic and  nice to dance in a party,music
One of the very energetic song I ever heard!!,music
1,movie
Thats peoples opinons asshole,movie
good song but you can tell that they are lip syncing,music
This is realy nice song,music
Stolen bits from dalinda song and stolen wooooo from turn up the music song.....but you still need to be smart to implement something so beautifully. This song has eventually become more beautiful than original two songs. But still originality is most important than anything in any field. ,movie
Hh,movie
Verry nice song <3,music
Disrespecting Chris Brown by copying his song Turn Up the Music. No one could possibly do justice to his dance moves and watching bollywood do this sickens me.,movie
wow akki sir roxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,movie
Wicked Song! :D  Whoo :D,music
Fucking Indians such a copycat,movie
Its Turn Up the Hookah Bar - By YoYo Chris Brown Singh,movie
Where can i find the full clip?,movie
جميل روعة (:,movie
5,movie
"""SARFRAZ''MUGHAL....../////''''\\''''   K,,,,S,,A,   MOB   00966500004637  ''''''So..,,.Nice""",movie
If it was really copied then this mixtape sounds a lot better soo do one u nob trol haters. Get yourself a icecream,music
Nice song. ,music
Nice,movie
nice song,music
de orginal song,music
most of his songs is copy,movie
786,movie
nice song,music
cat is a dog and this is not copyright infringement!,movie
எத்தா அசினு... ஒனக்கு ஏன் இந்த வேலை அங்கபோயீ.......,movie
இவன்,movie
கண்ணன் ,movie
"""Does anyone else think the Ooooo"""" part sounds exactly like the one in Chris Brown's """"Turn up the music"""" song?""""""",movie
Music copy lol,music
The Ohhs in this song are the same as Turn Up the Music by Chris Brown!,movie
tera pyar hookah maar,movie
naci song,music
Arju16160 ,movie
Good,movie
Yo,movie
super block buster song,music
 ,movie
http://www.aljaras.com/%D9%87%D9%8A%D9%81%D8%A7-%D8%AA%D9%83%D8%B4%D9%81-%D8%B9%D9%86-%D9%85%D9%81%D8%A7%D8%AA%D9%86-%D8%AC%D8%B3%D8%AF%D9%87%D8%A7-%D8%A8%D9%81%D8%B3%D8%AA%D8%A7%D9%86-%D8%A3%D8%AD%D9%85%D8%B1-%D8%AC%D8%B1/,movie
mind blowing ,movie
what language is this,movie
Zaberdast,movie
Chris brown is copy cat too. The instrumental beats r from the singer dalinda ,movie
Q,movie
Nice,movie
I just lurv this song so much,music
cool ,movie
My daughter is just 6 months and she doesn't eat food if we don't play this song....loved this song!!,movie
Nice song,music
The first tune was used in 'Chris Brown - Turn Up The Music',movie
Copy :3 ,movie
Rai3an,movie
Good,movie
mam tera pyar 302 ha seda,movie
Tera pyar,movie
"""any other cool songs similar to this one, I really liked it :)""",movie
nice song ,music
Alex mica he's name sorry ,movie
AKKI MINDBLOWING LOOKS...............,movie
Love it ,movie
"""amazingly talented musician - Himesh!!! Hats off to you, SIR!!!!!!!!!!!!!!!!!!!!!!""",movie
""",LOVE IS GIFT OF GOD, DONT LOOSE IT""",movie
BEST POWERFULL VASHIKARAN 1001%,movie
1.Intercast love Marriage +91-9872331318,movie
2.Husband wife Relationship Problem,game
"""3.Family,Fortune & lots more +91-9872331318""",movie
4.VASHIKARAN  VOODOO SPECIALIST,movie
Hoooooo,movie
Listen to the link below fools.. Bollywood copy cats. But who cares the hookah bar song is bad boy track :),movie
"""only bad thing about this song is the Ooooo"""" copied from chris browns turn up the music""""""",movie
chris brown turn up the music copied..,music
"""I never liked this song, sounds so annoying, once I was watching Vidiya Balan's random interview in which she was asked about the song she 'disliked', and she mentioned this song. Since then i hate this song 1000 times more!!""",movie
talk about giving blowjobs to ghosts...,movie
Hookka baar... Wanna come?,movie
suprb song,music
Wawwwww,movie
❤❤💖,movie
nice song ever,music
see on minu lemmik pidu ja artist,movie
This is copy of song Alex mix dalinda ,movie
Fuckin bollywood,movie
#NAME?,movie
Hookah bar,movie
yeah just like chris brown music wen they say oooooo,music
heard this song first time in a marriage function..simply loved it since then..they used to play it regularly.,movie
رؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤعه,movie
Turn Up the music...... Ooooooooooooooooooooooooooooo,music
1.41seconds holy shit shes hot,movie
Ali raj put ama teri dy pudy,movie
nice song,music
nice one,movie
Akki for life! <3,movie
തേരാ പ്യാര് പ്യാര് ഹൂക ബാർ,movie
തേരാ പ്യാര് പ്യാര് ഹൂക ബാർ,movie
തേരാ പ്യാര് പ്യാര് ഹൂക ബാർ,movie
തേരാ പ്യാര് പ്യാര് ഹൂക ബാർ,movie
തേരാ പ്യാര് പ്യാര് ഹൂക ബാർ,movie
തേരാ പ്യാര് പ്യാര് ഹൂക ബാർ,movie
WOWW GUD SOUND CLIP,movie
copy ,movie
hiiii world,movie
Seems like.. ,movie
Turn Up the Music..  CHRIS BROWN ,music
😂😤😵😱😷😒🙆🙏🙈👾👎👊,movie
nice one,movie
i liike music only not its picturisation,music
iam shazia i love songs hookah bar is so nise,movie
Nice,movie
i like it,movie
The worst song in the history of bollywood!!!!,movie
kiladi u make my heart burn like a hukka bar,movie
VERY GOOD,movie
bakwas and ghatiya song,music
Your fockeng dada don't your posy,movie
OMG it is the Copy of Chris Brown - Turn Up The Music,music
ohhhhhhhhhhi,movie
you can not watch it,movie
i like this,movie
ok,movie
Ever*,movie
مررررررررررررررررررررره حمممااااااااااااااااس,movie
Nice song,music
my favorite song                                    ;),music
Fuck for you kund,movie
Its so.... i dont know,movie
anthem for drinks hookah,movie
